               SCET_UTC         MLST         TLST  HR_Angle     Bx_SC     By_SC     Bz_SC   B_north    B_east    B_down            dqf
2019-07-29T19:05:14.053  239.0087908    0.2010933   183.016 -1298.866  1128.392 -1044.913 -1353.739  1168.750  -923.892     2000022105
2019-07-29T19:05:19.053  239.0088471    0.2024453   183.037 -1298.911  1128.423 -1044.926 -1353.785  1168.782  -923.902     2000022105
2019-07-29T19:05:24.053  239.0089034    0.2037973   183.057 -1298.955  1128.406 -1044.941 -1353.829  1168.766  -923.915     2000022105
2019-07-29T19:05:29.053  239.0089597    0.2051493   183.077 -1298.943  1128.453 -1044.944 -1353.818  1168.812  -923.917     2000022105
2019-07-29T19:05:34.052  239.0090160    0.2065010   183.098 -1298.971  1128.511 -1044.890 -1353.844  1168.867  -923.858     2000022105
2019-07-29T19:05:39.052  239.0090724    0.2078530   183.118 -1298.930  1128.521 -1044.848 -1353.801  1168.876  -923.818     2000022105
2019-07-29T19:05:44.052  239.0091287    0.2092050   183.138 -1298.871  1128.466 -1044.874 -1353.743  1168.822  -923.849     2000022105
2019-07-29T19:05:49.052  239.0091850    0.2105569   183.158 -1298.933  1128.456 -1044.883 -1353.805  1168.813  -923.856     2000022105
2019-07-29T19:05:54.052  239.0092413    0.2119089   183.179 -1298.949  1128.530 -1044.837 -1353.819  1168.884  -923.806     2000022105
2019-07-29T19:05:59.052  239.0092976    0.2132609   183.199 -1298.874  1128.554 -1044.813 -1353.744  1168.907  -923.784     2000022105
2019-07-29T19:06:04.052  239.0093540    0.2146129   183.219 -1298.866  1128.544 -1044.843 -1353.737  1168.899  -923.815     2000022105
2019-07-29T19:06:09.052  239.0094103    0.2159649   183.239 -1298.887  1128.458 -1044.872 -1353.759  1168.814  -923.847     2000022105
2019-07-29T19:06:14.051  239.0094666    0.2173166   183.260 -1298.881  1128.425 -1044.876 -1353.753  1168.781  -923.853     2000022105
2019-07-29T19:06:19.051  239.0095229    0.2186686   183.280 -1298.891  1128.465 -1044.847 -1353.761  1168.820  -923.821     2000022105
2019-07-29T19:06:24.051  239.0095792    0.2200206   183.300 -1298.863  1128.453 -1044.852 -1353.733  1168.809  -923.828     2000022105
2019-07-29T19:06:29.051  239.0096356    0.2213725   183.321 -1298.844  1128.497 -1044.891 -1353.717  1168.854  -923.866     2000022105
2019-07-29T19:06:34.051  239.0096919    0.2227245   183.341 -1298.903  1128.484 -1044.868 -1353.774  1168.840  -923.841     2000022105
2019-07-29T19:06:39.051  239.0097482    0.2240765   183.361 -1298.887  1128.504 -1044.882 -1353.760  1168.861  -923.855     2000022105
2019-07-29T19:06:44.051  239.0098045    0.2254285   183.381 -1298.828  1128.553 -1044.918 -1353.702  1168.912  -923.891     2000022105
2019-07-29T19:06:49.051  239.0098608    0.2267805   183.402 -1298.871  1128.465 -1044.917 -1353.745  1168.824  -923.892     2000022105
2019-07-29T19:06:54.051  239.0099172    0.2281325   183.422 -1298.911  1128.494 -1044.943 -1353.787  1168.854  -923.915     2000022105
2019-07-29T19:06:59.050  239.0099735    0.2294842   183.442 -1298.870  1128.509 -1044.950 -1353.745  1168.869  -923.923     2000022105
2019-07-29T19:07:04.050  239.0100298    0.2308362   183.463 -1298.846  1128.482 -1044.961 -1353.722  1168.844  -923.937     2000022105
2019-07-29T19:07:09.050  239.0100861    0.2321881   183.483 -1298.838  1128.569 -1044.944 -1353.713  1168.930  -923.916     2000022105
2019-07-29T19:07:14.050  239.0101424    0.2335401   183.503 -1298.843  1128.561 -1044.877 -1353.715  1168.917  -923.849     2000022105
2019-07-29T19:07:19.050  239.0101988    0.2348921   183.523 -1298.883  1128.551 -1044.910 -1353.757  1168.909  -923.880     2000022105
2019-07-29T19:07:24.050  239.0102551    0.2362441   183.544 -1298.904  1128.629 -1044.970 -1353.781  1168.990  -923.936     2000022105
2019-07-29T19:07:29.050  239.0103114    0.2375961   183.564 -1298.898  1128.665 -1044.935 -1353.774  1169.025  -923.899     2000022105
2019-07-29T19:07:34.050  239.0103677    0.2389481   183.584 -1298.854  1128.552 -1044.928 -1353.729  1168.912  -923.900     2000022105
2019-07-29T19:07:39.049  239.0104240    0.2402998   183.604 -1298.841  1128.453 -1044.939 -1353.716  1168.813  -923.917     2000022105
2019-07-29T19:07:44.049  239.0104804    0.2416518   183.625 -1298.857  1128.590 -1044.921 -1353.732  1168.949  -923.890     2000022105
2019-07-29T19:07:49.049  239.0105367    0.2430037   183.645 -1298.858  1128.630 -1044.962 -1353.735  1168.991  -923.930     2000022105
2019-07-29T19:07:54.049  239.0105930    0.2443557   183.665 -1298.913  1128.542 -1044.968 -1353.790  1168.903  -923.937     2000022105
2019-07-29T19:07:59.049  239.0106493    0.2457077   183.686 -1298.937  1128.646 -1044.945 -1353.813  1169.005  -923.908     2000022105
2019-07-29T19:08:04.049  239.0107057    0.2470597   183.706 -1298.944  1128.780 -1044.974 -1353.823  1169.140  -923.930     2000022105
2019-07-29T19:08:09.049  239.0107620    0.2484117   183.726 -1299.009  1128.722 -1044.949 -1353.885  1169.080  -923.905     2000022105
